id;PRODUCTO;TIPO DE PRODUCCIÓN;TÍTULO;AUTOR;FUENTE;AÑO;IDIOMA;REFERENCIA APA;BASES DE DATOS;INGRESADO;ACCESO ABIERTO;INDEXADO;ENLACE
;Artículo;Investigativa;Making sense of critical pedagogy in L2 education through a collaborative study group;Sebastián Pérez Restrepo;Profile: Issues in Teachers' Professional Development, vol. 13. no. 1. ISSN: 1657-0790;2014;Inglés;Echeverri-Sucerquia, P. A., & Pérez Restrepo, S. (2014). Making sense of critical pedagogy in L2 education through a collaborative study group. PROFILE Issues in Teachers’ Professional Development, 16(2), 171-184.;;Sí;Sí;Sí;https://bit.ly/34PSjUy
;Artículo;Investigativa;Motivation conditions in a foreign language reading comprehension course offering both a web-based modality and a face-to-face modality;Sergio Alonso Lopera Medina;Profile: Issues in Teachers' Professional Development, vol. 16. no. 1. ISSN: 1657-0790;2014;Inglés;Lopera, S. (2014). Motivation Conditions in a Foreign Language Reading ComprehensionCourse Offering Both a Web-Based Modality and a Face-to-Face Modality. PROFILEIssues in Teachers’ Professional Development, 16(1), 89–104. Retrieved from http://goo.gl/rhQxJy;Scielo;Sí;Sí;Sí;https://bit.ly/2SPdS1W
;Artículo;Investigativa;On materials use training in EFL teacher education: some reflections;Adriana María González Moncada;Profile: Issues in Teachers' Professional Development, vol. 7. ISSN: 1657-0790;2006;Inglés;González, A. (2006). On Materials Use Training in EFL Teacher Education: Some Reflections. PROFILE Issues in Teachers’ Professional Development, 7, 101–115. Retrieved from http://goo.gl/WpxyI1;Scielo, Dialnet, Redalyc;Sí;Sí;Sí;https://bit.ly/2IrMchM
;Artículo;Investigativa;Professional development of EFL teachers in Colombia: between colonial and local practices;Adriana María González Moncada;Íkala: Revista de Lenguaje y Cultura, vol. 12, no. 18. ISSN: 0123-3432;2007;Inglés;González, A. (2007). Professional Development of EFL Teachers in Colombia: Between Colonial and Local Practices. Íkala, Revista de Lenguaje Y Cultura, 12(18),309–332.;Redalyc;Sí;Sí;Sí;https://bit.ly/33STp2u
;Artículo;Investigativa;Promoting autonomy through project work;Claudia Patricia Mesa Villa;Íkala: Revista de Lenguaje y Cultura, vol. 9, no. 15. ISSN: 0123-3432;2004;Inglés;Mesa, C., & Frodden, C. (2004). Promoting autonomy through project work. Íkala, Revista de Lenguaje Y Cultura, 9(15), 205–230. Retrieved fromhttp://goo.gl/isr1n4;Redalyc;Sí;Sí;Sí;https://bit.ly/2GNpDDT
;Artículo;Investigativa;Promoting autonomy through project work;María Cristina Frodden Armstrong;Íkala: Revista de Lenguaje y Cultura, vol. 9, no. 15. ISSN: 0123-3432;2004;Inglés;Mesa, C., & Frodden, C. (2004). Promoting autonomy through project work. Íkala, Revista de Lenguaje Y Cultura, 9(15), 205–230. Retrieved fromhttp://goo.gl/isr1n4;Redalyc;Sí;Sí;Sí;https://bit.ly/2GNpDDT
;Artículo;Investigativa;Promoting learner autonomy through teacher-student partnership assessment in an american high school: a cycle of action research;Edgar Picón Jácome;Profile: Issues in Teachers' Professional Development, vol. 14. no. 2. ISSN: 1657-0790;2012;Inglés;Picón, E. (2012). Promoting Learner Autonomy Through Teacher-Student Partnership Assessment in an American High School: A Cycle of Action Research. PROFILE Issues in Teachers’ Professional Development, 14(2), 145–162. Retrieved from http://goo.gl/sygQU5;Scielo;Sí;Sí;Sí;https://bit.ly/3k0ogA2
;Artículo;Investigativa;Promoting teacher autonomy through educational innovation;Jaime Alonso Usma Wilches;Íkala: Revista de Lenguaje y Cultura, vol. 8, no. 14. ISSN: 0123-3432;2003;Inglés;Usma, J., & Frodden, C. (2003). Promoting teacher autonomy through educational innovation. Íkala, Revista de Lenguaje Y Cultura, 8(14), 101–132. Retrieved from http://goo.gl/fdX2pQ;Redalyc;Sí;Sí;Sí;https://bit.ly/3doZpTI
;Artículo;Investigativa;Promoting teacher autonomy through educational innovation;María Cristina Frodden Armstrong;Íkala: Revista de Lenguaje y Cultura, vol. 8, no. 14. ISSN: 0123-3432;2003;Inglés;Usma, J., & Frodden, C. (2003). Promoting teacher autonomy through educational innovation. Íkala, Revista de Lenguaje Y Cultura, 8(14), 101–132. Retrieved from http://goo.gl/fdX2pQ;Redalyc;Sí;Sí;Sí;https://bit.ly/3doZpTI
;Artículo;Investigativa;Reading comprehension in face-to-face and web-based modalities : graduate students' use of reading and language learning strategies in EFL;Fabio Alberto Arismendi Gómez;Colombian Applied Linguistics Journal, vol. 13. no. 2 ISSN: 0123-4641;2011;Inglés;Arismendi, F., Colorado, D., & Grajales, L. (2011). Reading Comprehension in Face-to-Face and Web-Based Modalities: Graduate Students’ Use of Reading and Language Learning Strategies in EFL. Colombian Applied Linguistics Journal,13(2), 11–28. Retrieved from http://goo.gl/vGoPOh;Scielo;Sí;Sí;Sí;https://bit.ly/34ShTbD
;Artículo;Investigativa;Reading comprehension in face-to-face and web-based modalities : graduate students' use of reading and language learning strategies in EFL;Luisa Fernanda Grajales Marín;Colombian Applied Linguistics Journal, vol. 13. no. 2 ISSN: 0123-4641;2011;Inglés;Arismendi, F., Colorado, D., & Grajales, L. (2011). Reading Comprehension in Face-to-Face and Web-Based Modalities: Graduate Students’ Use of Reading and Language Learning Strategies in EFL. Colombian Applied Linguistics Journal,13(2), 11–28. Retrieved from http://goo.gl/vGoPOh;Scielo;Sí;Sí;Sí;https://bit.ly/34ShTbD
;Artículo;Investigativa;Reading strategies to develop higher thinking skills for reading comprehension;Luz Marina Echeverri Acosta;Profile: Issues in Teachers' Professional Development, vol. 12. no. 1. ISSN: 1657-0790;2010;Inglés;Echeverri, L., & McNulty, M. (2010). Reading Strategies to Develop Higher Thinking Skills for Reading Comprehension. PROFILE Issues in Teachers’ Professional Development, 12(1), 107–123. Retrieved from http://goo.gl/eUFctI;;Sí;Sí;Sí;https://bit.ly/2GO3Mfz
;Artículo;Investigativa;Reading strategies to develop higher thinking skills for reading comprehension;María McNulty Ferri;Profile: Issues in Teachers' Professional Development, vol. 12. no. 1. ISSN: 1657-0790;2010;Inglés;Echeverri, L., & McNulty, M. (2010). Reading Strategies to Develop Higher Thinking Skills for Reading Comprehension. PROFILE Issues in Teachers’ Professional Development, 12(1), 107–123. Retrieved from http://goo.gl/eUFctI;;Sí;Sí;Sí;https://bit.ly/2GO3Mfz
;Artículo;Investigativa;Sentiment analysis of news articles in Spanish using predicate features;Antonio Jesús Tamayo Herrera;Lenguaje, vol. 47, no. 2. ISSN: 0120-3479;2019;Inglés;"Tamayo, A.; Arias, J.; Burgos, D.; Quiroz, G. (2019). Sentiment Analysis of News Articles in Spanish using Predicate Features. In: Lenguaje, Vol. 47 (2). Universidad del Valle, Cali.";Scielo, Researchgate;Sí;Sí;Sí;https://bit.ly/2FryZo3
;Artículo;Investigativa;Sentiment analysis of news articles in Spanish using predicate features;Julián Arias Londoño;Lenguaje, vol. 47, no. 2. ISSN: 0120-3479;2019;Inglés;"Tamayo, A.; Arias, J.; Burgos, D.; Quiroz, G. (2019). Sentiment Analysis of News Articles in Spanish using Predicate Features. In: Lenguaje, Vol. 47 (2). Universidad del Valle, Cali.";Scielo, Researchgate;Sí;Sí;Sí;https://bit.ly/2FryZo3
;Artículo;Investigativa;Sentiment analysis of news articles in Spanish using predicate features;Diego Alberto Burgos Herrera;Lenguaje, vol. 47, no. 2. ISSN: 0120-3479;2019;Inglés;"Tamayo, A.; Arias, J.; Burgos, D.; Quiroz, G. (2019). Sentiment Analysis of News Articles in Spanish using Predicate Features. In: Lenguaje, Vol. 47 (2). Universidad del Valle, Cali.";Scielo, Researchgate;Sí;Sí;Sí;https://bit.ly/2FryZo3
;Artículo;Investigativa;Sentiment analysis of news articles in Spanish using predicate features;Gabriel Ángel Quiroz Herrera;Lenguaje, vol. 47, no. 2. ISSN: 0120-3479;2019;Inglés;"Tamayo, A.; Arias Londoño, J.; Burgos, D.; Quiroz, G. (2019). Sentiment Analysis of News Articles in Spanish using Predicate Features. In: Lenguaje, Vol. 47 (2). Universidad del Valle, Cali.";Scielo, Researchgate;Sí;Sí;Sí;https://bit.ly/2FryZo3
;Artículo;Investigativa;Shaping your identity as a speaker of English : the struggles of a beginner language learner;Janeth María Ortiz Medina;Colombian Applied Linguistics Journal, vol. 19. no. 2. ISSN: 0123-4641;2017;Inglés;Ortiz Medina, J. M. (2017). Shaping your Identity as a Speaker of English: The Struggles of a Beginner Language Learner. Colombian Applied Linguistics, 19(2), 250-262. Recuperado de: http://revistas.udistrital.edu.co/ojs/index.php/calj/article/view/10238/12913;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/2SSFq6E
;Artículo;Investigativa;Significant learning experiences for English foreign language students;María McNulty Ferri;Profile: Issues in Teachers' Professional Development, vol. 12. no. 2. ISSN: 1657-0790;2010;Inglés;McNulty, M., & Becerra, L. (2010). Significant Learning Experiences for English Foreign Language Students. PROFILE Issues in Teachers’ Professional Development, 12(2), 117–132. Retrieved from http://goo.gl/cJ8scx;Scielo;Sí;Sí;Sí;https://bit.ly/2H6EbOI
;Artículo;Investigativa;Significant learning experiences for English foreign language students;Luz María Becerra Naranjo;Profile: Issues in Teachers' Professional Development, vol. 12. no. 2. ISSN: 1657-0790;2010;Inglés;McNulty, M., & Becerra, L. (2010). Significant Learning Experiences for English Foreign Language Students. PROFILE Issues in Teachers’ Professional Development, 12(2), 117–132. Retrieved from http://goo.gl/cJ8scx;Scielo;Sí;Sí;Sí;https://bit.ly/2H6EbOI
;Artículo;Investigativa;Social Networking Sites in the Classroom: Unveiling New Roles for Teachers and New Approaches to Online Course Design;Jorge Eduardo Pineda Hoyos;Íkala: Revista de Lenguaje y Cultura, vol. 19, no. 2. ISSN: 0123-3432;2014;Inglés;Pineda Hoyos, J.E. (2014). Social Networking Sites in the Classroom: Unveiling New Roles for Teachers and New Approaches to Online Course Design. Íkala, Revista de Lenguaje y Cultura, 19(3), 269-283.;Scielo;Sí;Sí;Sí;https://bit.ly/2SSIrE1
;Artículo;Investigativa;Strategies to help ESL students improve their communicative competence and class participation: a study in a middle school;Claudia Gómez Palacio;HOW: A Colombian Journal for Teachers of English, vol. 17, no. 1. ISSN:  0120-5927;2010;Inglés;Gómez, C. (2010). Strategies to Help ESL Students Improve their Communicative Competence and Class Participation: A Study in a Middle School. HOW, A Colombian Journal for Teachers of English, 17(1), 73–89. Retrievedfrom http://goo.gl/cucEcq;Redalyc, Dialnet;Sí;Sí;Sí;https://bit.ly/3nYu53k
;Artículo;Investigativa;Teacher autonomy: a critical review of the research and concept beyond applied linguistics;Jaime Alonso Usma Wilches;Íkala: Revista de Lenguaje y Cultura, vol. 12, no. 18. ISSN: 0123-3432;2007;Inglés;Usma, J. (2007). Teacher autonomy: A critical review of the researcher and conceptbeyond applied linguistics. Íkala, Revista De Lenguaje Y Cultura, 12(18), 245–275. Retrieved from http://goo.gl/VhPzpp;Redalyc;Sí;Sí;Sí;https://bit.ly/2SRD5sC
;Artículo;Investigativa;Teaching English in primary school through a spiral thematic curriculum;Isabel Cristina Cadavid Múnera;Íkala: Revista de Lenguaje y Cultura, vol. 8, no. 14. ISSN: 0123-3432;2003;Inglés;Cadavid, C. (2003). Teaching English in primary school through a spiral thematic curriculum. Íkala, Revista de Lenguaje Y Cultura, 8(14), 81–97. Retrieved from http://goo.gl/Z14PIB;Redalyc;Sí;Sí;Sí;https://bit.ly/2H65E32
;Artículo;Investigativa;Teaching reading comprehension in English in a distance Web-based course : new roles for teachers;Jorge Hugo Muñoz Marín;Profile: Issues in Teachers' Professional Development, vol. 12. no. 2. ISSN: 1657-0790;2010;Inglés;Muñoz, J., González, A., & Muñoz, J. (2010). Teaching Reading Comprehension in English in a Distance Web-Based Course: New Roles for Teachers. PROFILE Issues in Teachers’ Professional Development, 12(2), 69–85.Retrieved from http://goo.gl/T56wBS;Scielo;Sí;Sí;Sí;https://bit.ly/3dnJtkK
;Artículo;Investigativa;Teaching reading comprehension in English in a distance Web-based course : new roles for teachers;Adriana María González Moncada;Profile: Issues in Teachers' Professional Development, vol. 12. no. 2. ISSN: 1657-0790;2010;Inglés;Muñoz, J., González, A., & Muñoz, J. (2010). Teaching Reading Comprehension in English in a Distance Web-Based Course: New Roles for Teachers. PROFILE Issues in Teachers’ Professional Development, 12(2), 69–85.Retrieved from http://goo.gl/T56wBS;Scielo;Sí;Sí;Sí;https://bit.ly/3dnJtkK
;Artículo;Investigativa;The crucial role of educational stakeholders in the appropriation of foreign language education policies : a case study;Oscar Alberto Peláez Henao;Profile: Issues in Teachers' Professional Development, vol. 19. no. 2. ISSN: 1657-0790;2017;Inglés;Peláez, O. & Usma, J. (2017). The Crucial Role of Educational Stakeholders in the Appropriation of Foreign Language Education Policies: A Case Study. Profile Issues in Teachers` Professional Development, 19(2), 121-134.;Scielo;Sí;Sí;Sí;https://bit.ly/311YxQh
;Artículo;Investigativa;The crucial role of educational stakeholders in the appropriation of foreign language education policies : a case study;Jaime Alonso Usma Wilches;Profile: Issues in Teachers' Professional Development, vol. 19. no. 2. ISSN: 1657-0790;2017;Inglés;Peláez, O. & Usma, J. (2017). The Crucial Role of Educational Stakeholders in the Appropriation of Foreign Language Education Policies: A Case Study. Profile Issues in Teachers` Professional Development, 19(2), 121-134.;Scielo;Sí;Sí;Sí;https://bit.ly/311YxQh
;Artículo;Investigativa;The development of a novice teacher's autonomy in the context of EFL in Colombia;María Cristina Frodden Armstrong;Profile: Issues in Teachers' Professional Development, vol. 9. ISSN: 1657-0790;2008;Inglés;Frodden, C., & Pineda, D. (2008). The Development of a Novice Teacher’s Autonomy in the Context of EFL in Colombia. PROFILE Issues in Teachers’ Professional Development, 9, 143–162. Retrieved from http://goo.gl/hGPBJk;Scielo;Sí;Sí;Sí;https://bit.ly/3iVvIuI
;Artículo;Investigativa;The development of a novice teacher's autonomy in the context of EFL in Colombia;Diana Patricia Pineda Montoya;Profile: Issues in Teachers' Professional Development, vol. 9. ISSN: 1657-0790;2008;Inglés;Frodden, C., & Pineda, D. (2008). The Development of a Novice Teacher’s Autonomy in the Context of EFL in Colombia. PROFILE Issues in Teachers’ Professional Development, 9, 143–162. Retrieved from http://goo.gl/hGPBJk;Scielo;Sí;Sí;Sí;https://bit.ly/3iVvIuI
;Artículo;Investigativa;The exercise of learner autonomy in a virtual EFL course in Colombia;Paula Andrea Bedoya;HOW: A Colombian Journal for Teachers of English, vol. 21, no. 1. ISSN:  0120-5927;2014;Inglés;Bedoya, P. (2014). The Exercise of Learner Autonomy in a Virtual EFL Course in Colombia. HOW, A Colombian Journal for Teachers of English, 21(1),82–102. Retrieved from http://goo.gl/XHlCRC;Eric;Sí;Sí;Sí;https://bit.ly/3nLvUjT
;Artículo;Investigativa;The feasibility of assessing teenagers oral english language performance with a rubric.;Diana Patricia Pineda Montoya;Profile: Issues in Teachers' Professional Development, vol. 16. no. 1. ISSN: 1657-0790;2014;Inglés;Pineda, D. (2014). The Feasibility of Assessing Teenagers’ Oral English Language Performance with a Rubric. PROFILE Issues in Teachers’ ProfessionalDevelopment, 16(1), 181–198. Retrieved from http://goo.gl/NzuRav;Scielo, Redalyc;Sí;Sí;Sí;https://bit.ly/3jYW1kX
;Artículo;Investigativa;The history of translation and of the theory of translation in the context of translation studies;Martha Lucía Pulido Correa;MonTI: Monografías de Traducción E Interpretación, vol. 5. ISSN: 1889-4178;2013;Inglés;Pulido, M., & Vega, M. (2013). The History of Translation and of the Theory of Translation in the Context of Translation Studies. MONTI: Monografías de Traducción E Interpretación, 5, 39–70. Retrieved from http://goo.gl/f61QPW;;Sí;Sí;Sí;https://bit.ly/2IwswJL
